timestamp,_raw_coolant,coolant,_conf_coolant,_raw_rod_insertion,rod_insertion,_conf_rod_insertion,_raw_feedwater,feedwater,_conf_feedwater,_raw_fuel,fuel,_conf_fuel,_raw_pressure,pressure,_conf_pressure,_raw_temperature,temperature,_conf_temperature
3.466666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.4833333333333334,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.5,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.5166666666666666,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.533333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.55,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.566666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.5833333333333335,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.6,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.6166666666666667,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.6333333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.65,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.6666666666666665,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
3.683333333333333,OPEN,1.0,0.9903300404548645,1550,55.0,0.9731964468955994,2/246,2,0.7302684653108207,85.5%,85.5,0.7949097721133903,7251.3kPa,7251.3,0.959788405547584,1416.6K,1416.6,0.9955165210587147
